gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_0948	mmp_948	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0948	Background_Genome	0.9889	1.0000e-15	5.4545e-15	YES
MMAR_0956	mmp_956	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0956	Background_Genome	0.6002	1.0000e-15	5.4545e-15	NO
MMAR_0961	mmp_961	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0961	Background_Genome	-0.9976	1.0000e-15	5.4545e-15	YES
MMAR_0972	mmp_972	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0972	Background_Genome	0.9828	1.0000e-15	5.4545e-15	YES
MMAR_0984	mmp_984	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0984	Background_Genome	1.3483	1.0000e-15	5.4545e-15	YES
MMAR_1018	mmp_1018	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1018	Background_Genome	0.5230	1.0000e-15	5.4545e-15	NO
MMAR_1019	mmp_1019	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1019	Background_Genome	0.5545	1.0000e-15	5.4545e-15	NO
MMAR_1026	mmp_1026	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1026	Background_Genome	-0.4134	1.0000e-15	5.4545e-15	NO
MMAR_1032	mmp_1032	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1032	Background_Genome	1.4016	1.0000e-15	5.4545e-15	YES
MMAR_1046	mmp_1046	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1046	Background_Genome	0.3613	1.0000e-15	5.4545e-15	NO
MMAR_1048	mmp_1048	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1048	Background_Genome	-0.9189	1.0000e-15	5.4545e-15	YES
MMAR_1056	mmp_1056	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1056	Background_Genome	-0.5986	1.0000e-15	5.4545e-15	NO
MMAR_1057	mmp_1057	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1057	Background_Genome	0.5505	1.0000e-15	5.4545e-15	NO
MMAR_1065	mmp_1065	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1065	Background_Genome	0.6595	1.0000e-15	5.4545e-15	NO
MMAR_1067	mmp_1067	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1067	Background_Genome	0.9590	1.0000e-15	5.4545e-15	YES
MMAR_1070	mmp_1070	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1070	Background_Genome	-1.0397	1.0000e-15	5.4545e-15	YES
MMAR_1075	mmp_1075	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1075	Background_Genome	-0.4882	1.0000e-15	5.4545e-15	NO
MMAR_1078	mmp_1078	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1078	Background_Genome	-1.1047	1.0000e-15	5.4545e-15	YES
MMAR_1080	mmp_1080	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1080	Background_Genome	0.1852	1.0000e-15	5.4545e-15	NO
MMAR_1081	mmp_1081	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1081	Background_Genome	-0.8948	1.0000e-15	5.4545e-15	YES
MMAR_1084	mmp_1084	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1084	Background_Genome	0.2755	1.0000e-15	5.4545e-15	NO
MMAR_1099	mmp_1099	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1099	Background_Genome	1.2797	1.0000e-15	5.4545e-15	YES
MMAR_1118	mmp_1118	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1118	Background_Genome	-0.5474	1.0000e-15	5.4545e-15	NO
MMAR_1129	mmp_1129	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1129	Background_Genome	-0.7521	1.0000e-15	5.4545e-15	YES
MMAR_1138	mmp_1138	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1138	Background_Genome	-0.9778	1.0000e-15	5.4545e-15	YES
MMAR_1144	mmp_1144	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1144	Background_Genome	-0.7785	1.0000e-15	5.4545e-15	YES
MMAR_1149	mmp_1149	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1149	Background_Genome	0.9847	1.0000e-15	5.4545e-15	YES
MMAR_1151	mmp_1151	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1151	Background_Genome	0.8905	1.0000e-15	5.4545e-15	YES
MMAR_1153	mmp_1153	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1153	Background_Genome	-0.6380	1.0000e-15	5.4545e-15	NO
MMAR_1159	mmp_1159	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1159	Background_Genome	1.1880	1.0000e-15	5.4545e-15	YES
MMAR_1166	mmp_1166	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1166	Background_Genome	0.7102	1.0000e-15	5.4545e-15	NO
MMAR_1169	mmp_1169	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1169	Background_Genome	-0.4673	1.0000e-15	5.4545e-15	NO
MMAR_1171	mmp_1171	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1171	Background_Genome	-0.2192	1.0000e-15	5.4545e-15	NO
MMAR_1194	mmp_1194	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1194	Background_Genome	0.2904	1.0000e-15	5.4545e-15	NO
MMAR_1195	mmp_1195	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1195	Background_Genome	0.4029	1.0000e-15	5.4545e-15	NO
MMAR_0472	mmp_472	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0472	Background_Genome	-0.4997	2.4841e-15	1.3488e-14	NO
MMAR_1085	mmp_1085	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1085	Background_Genome	-0.8115	3.3489e-15	1.8102e-14	YES
MMAR_1005	mmp_1005	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1005	Background_Genome	-0.3694	3.5569e-15	1.9140e-14	NO
MMAR_0333	mmp_333	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0333	Background_Genome	0.5325	4.0071e-15	2.1467e-14	NO
MMAR_0866	mmp_866	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0866	Background_Genome	-0.4374	4.9497e-15	2.6399e-14	NO
MMAR_0165	mmp_165	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0165	Background_Genome	0.8233	6.6267e-15	3.5186e-14	YES
MMAR_0178	mmp_178	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0178	Background_Genome	-0.7064	6.9970e-15	3.6988e-14	NO
MMAR_0330	mmp_330	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0330	Background_Genome	0.7349	7.1434e-15	3.7597e-14	NO
MMAR_2351	nuoB	NADH-quinone oxidoreductase subunit B	Downregulated_Metabolism	-1.1028	7.3862e-15	3.8705e-14	YES
MMAR_0867	mmp_867	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0867	Background_Genome	-0.7611	8.0171e-15	4.1828e-14	YES
MMAR_0573	mmp_573	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0573	Background_Genome	0.5420	8.2910e-15	4.3070e-14	NO
MMAR_0741	mmp_741	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0741	Background_Genome	0.6794	9.0152e-15	4.6630e-14	NO
MMAR_0759	mmp_759	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0759	Background_Genome	0.5948	9.2229e-15	4.7500e-14	NO
MMAR_0816	mmp_816	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0816	Background_Genome	0.5610	9.8691e-15	5.0611e-14	NO
MMAR_0717	mmp_717	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0717	Background_Genome	-0.5242	1.0062e-14	5.1378e-14	NO
MMAR_0354	mmp_354	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0354	Background_Genome	-0.3833	1.0662e-14	5.4216e-14	NO
MMAR_0244	mmp_244	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0244	Background_Genome	0.4171	1.1397e-14	5.7705e-14	NO
MMAR_0688	mmp_688	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0688	Background_Genome	0.8181	1.1660e-14	5.8787e-14	YES
MMAR_0854	mmp_854	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0854	Background_Genome	1.0960	1.2733e-14	6.3933e-14	YES
MMAR_0493	mmp_493	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0493	Background_Genome	-0.5139	2.4824e-14	1.2412e-13	NO
MMAR_0364	mmp_364	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0364	Background_Genome	0.7368	2.9850e-14	1.4863e-13	NO
MMAR_0921	mmp_921	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0921	Background_Genome	0.2633	3.0869e-14	1.5307e-13	NO
MMAR_0141	mmp_141	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0141	Background_Genome	-0.3518	3.4434e-14	1.7004e-13	NO
MMAR_0912	atpD	ATP synthase F1 delta subunit	Downregulated_Metabolism	-0.6540	4.1741e-14	2.0528e-13	NO
MMAR_1145	mmp_1145	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1145	Background_Genome	0.5491	4.4346e-14	2.1720e-13	NO
MMAR_0950	mmp_950	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0950	Background_Genome	0.5836	5.3409e-14	2.6053e-13	NO
MMAR_1060	mmp_1060	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1060	Background_Genome	0.7673	5.7923e-14	2.8141e-13	YES
MMAR_1098	mmp_1098	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1098	Background_Genome	-0.4445	6.3225e-14	3.0593e-13	NO
MMAR_0453	mmp_453	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0453	Background_Genome	0.8796	7.0667e-14	3.4056e-13	YES
MMAR_0167	mmp_167	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0167	Background_Genome	-0.2718	7.9019e-14	3.7929e-13	NO
MMAR_0478	mmp_478	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0478	Background_Genome	0.3971	8.7140e-14	4.1660e-13	NO
MMAR_0891	mmp_891	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0891	Background_Genome	-0.3102	1.0816e-13	5.1507e-13	NO
MMAR_0430	mmp_430	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0430	Background_Genome	-0.6588	1.1728e-13	5.5628e-13	NO
MMAR_0503	mmp_503	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0503	Background_Genome	0.5721	1.2189e-13	5.7584e-13	NO
MMAR_0928	mmp_928	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0928	Background_Genome	-0.4782	1.3989e-13	6.5832e-13	NO
MMAR_1027	mmp_1027	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1027	Background_Genome	0.4982	2.2955e-13	1.0760e-12	NO
MMAR_0723	mmp_723	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0723	Background_Genome	0.8894	2.4462e-13	1.1422e-12	YES
MMAR_0752	mmp_752	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0752	Background_Genome	0.5661	2.4811e-13	1.1540e-12	NO
MMAR_0815	mmp_815	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0815	Background_Genome	-0.9149	2.5630e-13	1.1875e-12	YES
MMAR_0522	mmp_522	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0522	Background_Genome	-0.4400	2.5932e-13	1.1969e-12	NO
MMAR_0410	mmp_410	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0410	Background_Genome	-0.5707	3.0088e-13	1.3834e-12	NO
MMAR_0848	mmp_848	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0848	Background_Genome	-0.5857	3.1689e-13	1.4514e-12	NO
MMAR_0556	mmp_556	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0556	Background_Genome	0.5757	4.8153e-13	2.1971e-12	NO
MMAR_0830	mmp_830	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0830	Background_Genome	0.3813	4.9018e-13	2.2281e-12	NO
MMAR_0351	mmp_351	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0351	Background_Genome	-1.0369	5.2453e-13	2.3752e-12	YES
MMAR_0545	mmp_545	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0545	Background_Genome	-0.5717	7.4617e-13	3.3662e-12	NO
MMAR_0642	mmp_642	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0642	Background_Genome	-0.4936	7.5626e-13	3.3989e-12	NO
MMAR_0829	mmp_829	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0829	Background_Genome	-0.7434	8.9770e-13	4.0195e-12	NO
MMAR_0926	mmp_926	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0926	Background_Genome	-0.7148	9.7784e-13	4.3621e-12	NO
MMAR_0365	mmp_365	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0365	Background_Genome	0.8437	1.0080e-12	4.4798e-12	YES
MMAR_1068	mmp_1068	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1068	Background_Genome	0.3808	1.0662e-12	4.7211e-12	NO
MMAR_0982	mmp_982	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0982	Background_Genome	0.4583	1.3064e-12	5.7633e-12	NO
MMAR_0612	mmp_612	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0612	Background_Genome	0.6670	1.3715e-12	6.0286e-12	NO
MMAR_0403	mmp_403	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0403	Background_Genome	-0.6648	1.4181e-12	6.2108e-12	NO
MMAR_1170	mmp_1170	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1170	Background_Genome	0.6736	1.6387e-12	7.1507e-12	NO
MMAR_0346	mmp_346	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0346	Background_Genome	-0.4280	1.8566e-12	8.0722e-12	NO
MMAR_0145	mmp_145	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0145	Background_Genome	0.8087	1.9517e-12	8.4550e-12	YES
MMAR_1142	mmp_1142	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1142	Background_Genome	0.4701	2.8878e-12	1.2465e-11	NO
MMAR_0788	mmp_788	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0788	Background_Genome	0.7793	3.1746e-12	1.3654e-11	YES
MMAR_0966	mmp_966	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0966	Background_Genome	0.5092	3.4443e-12	1.4761e-11	NO
MMAR_0955	mmp_955	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0955	Background_Genome	0.6524	3.5063e-12	1.4974e-11	NO
MMAR_0963	mmp_963	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0963	Background_Genome	-0.6662	3.5607e-12	1.5152e-11	NO
MMAR_0210	mmp_210	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0210	Background_Genome	0.6790	4.7444e-12	2.0118e-11	NO
MMAR_0894	mmp_894	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0894	Background_Genome	0.4787	5.7201e-12	2.4085e-11	NO
MMAR_0985	mmp_985	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0985	Background_Genome	0.7028	5.7021e-12	2.4085e-11	NO
MMAR_0409	mmp_409	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0409	Background_Genome	0.5493	5.8077e-12	2.4368e-11	NO
MMAR_0806	mmp_806	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0806	Background_Genome	0.6713	6.0013e-12	2.5093e-11	NO
MMAR_0504	mmp_504	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0504	Background_Genome	0.3784	6.6560e-12	2.7733e-11	NO
MMAR_0965	mmp_965	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0965	Background_Genome	-0.6508	7.4471e-12	3.0922e-11	NO
MMAR_3120	dnaK	Molecular chaperone DnaK (Hsp70 family)	Simulator_Divergent	0.6193	7.7972e-12	3.2264e-11	NO
MMAR_0846	mmp_846	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0846	Background_Genome	0.3576	1.0903e-11	4.4959e-11	NO
MMAR_0494	mmp_494	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0494	Background_Genome	0.5508	1.7318e-11	7.1168e-11	NO
MMAR_0515	mmp_515	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0515	Background_Genome	0.3027	1.8289e-11	7.4905e-11	NO
MMAR_0653	mmp_653	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0653	Background_Genome	0.5990	1.9538e-11	7.9748e-11	NO
MMAR_1050	mmp_1050	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1050	Background_Genome	0.2439	2.1123e-11	8.5924e-11	NO
MMAR_1090	mmp_1090	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1090	Background_Genome	0.8019	2.2474e-11	9.1111e-11	YES
MMAR_0660	mmp_660	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0660	Background_Genome	-0.3940	2.2946e-11	9.2713e-11	NO
MMAR_0303	mmp_303	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0303	Background_Genome	-0.7656	2.7865e-11	1.1221e-10	YES
MMAR_0540	mmp_540	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0540	Background_Genome	-0.8728	3.7332e-11	1.4983e-10	YES
MMAR_0523	mmp_523	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0523	Background_Genome	-0.5622	4.0007e-11	1.6003e-10	NO
MMAR_0118	mmp_118	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0118	Background_Genome	0.4530	4.4342e-11	1.7678e-10	NO
MMAR_1120	mmp_1120	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1120	Background_Genome	0.4877	4.5605e-11	1.8121e-10	NO
MMAR_0119	mmp_119	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0119	Background_Genome	-0.5232	5.8469e-11	2.3156e-10	NO
MMAR_0845	mmp_845	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0845	Background_Genome	-0.5982	6.4510e-11	2.5465e-10	NO
MMAR_0091	mmp_91	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0091	Background_Genome	0.4766	6.8166e-11	2.6819e-10	NO
MMAR_1100	mmp_1100	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1100	Background_Genome	-0.5796	7.0846e-11	2.7783e-10	NO
MMAR_0186	mmp_186	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0186	Background_Genome	-1.0864	7.6394e-11	2.9861e-10	YES
MMAR_0659	mmp_659	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0659	Background_Genome	-0.5471	7.9492e-11	3.0971e-10	NO
MMAR_0218	mmp_218	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0218	Background_Genome	0.2406	9.0352e-11	3.5088e-10	NO
MMAR_0140	mmp_140	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0140	Background_Genome	0.6341	9.2190e-11	3.5687e-10	NO
MMAR_1186	mmp_1186	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1186	Background_Genome	-0.3207	1.3541e-10	5.2247e-10	NO
MMAR_0785	mmp_785	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0785	Background_Genome	0.5641	1.4069e-10	5.4113e-10	NO
MMAR_0174	mmp_174	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0174	Background_Genome	0.4805	1.4643e-10	5.6138e-10	NO
MMAR_0981	mmp_981	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0981	Background_Genome	0.5019	1.5878e-10	6.0678e-10	NO
MMAR_0996	mmp_996	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0996	Background_Genome	0.6228	1.6039e-10	6.1101e-10	NO
MMAR_0564	mmp_564	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0564	Background_Genome	0.4623	1.6101e-10	6.1144e-10	NO
MMAR_1112	mmp_1112	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1112	Background_Genome	0.7640	1.6325e-10	6.1796e-10	YES
MMAR_0332	mmp_332	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0332	Background_Genome	-0.5645	1.6820e-10	6.3473e-10	NO
MMAR_0860	mmp_860	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0860	Background_Genome	0.3545	1.7387e-10	6.5406e-10	NO
MMAR_0842	mmp_842	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0842	Background_Genome	0.8318	1.8967e-10	7.1127e-10	YES
MMAR_0429	mmp_429	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0429	Background_Genome	0.7122	2.0408e-10	7.6292e-10	NO
MMAR_0180	mmp_180	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0180	Background_Genome	0.3387	2.1417e-10	7.9814e-10	NO
MMAR_0679	mmp_679	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0679	Background_Genome	-0.7075	2.2011e-10	8.1773e-10	NO
MMAR_0601	mmp_601	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0601	Background_Genome	-0.4562	2.8335e-10	1.0495e-09	NO
MMAR_1196	mmp_1196	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1196	Background_Genome	-0.7260	2.9598e-10	1.0928e-09	NO
MMAR_1150	mmp_1150	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1150	Background_Genome	0.2497	3.0522e-10	1.1235e-09	NO
MMAR_0250	mmp_250	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0250	Background_Genome	-0.4934	3.4175e-10	1.2541e-09	NO
MMAR_0987	mmp_987	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0987	Background_Genome	0.4809	3.8840e-10	1.4210e-09	NO
MMAR_1066	mmp_1066	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1066	Background_Genome	0.3965	3.9330e-10	1.4345e-09	NO
MMAR_0499	mmp_499	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0499	Background_Genome	0.5268	4.0128e-10	1.4592e-09	NO
MMAR_0543	mmp_543	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0543	Background_Genome	0.4165	4.0371e-10	1.4636e-09	NO
MMAR_1193	mmp_1193	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1193	Background_Genome	-0.3892	4.6471e-10	1.6797e-09	NO
MMAR_1017	mmp_1017	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1017	Background_Genome	-0.3494	5.4364e-10	1.9591e-09	NO
MMAR_1024	mmp_1024	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1024	Background_Genome	0.4867	6.7865e-10	2.4383e-09	NO
MMAR_0160	mmp_160	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0160	Background_Genome	-0.2104	7.3463e-10	2.6237e-09	NO
MMAR_0596	mmp_596	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0596	Background_Genome	0.6166	7.3387e-10	2.6237e-09	NO
MMAR_0640	mmp_640	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0640	Background_Genome	0.5761	8.3634e-10	2.9781e-09	NO
MMAR_0093	mmp_93	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0093	Background_Genome	0.7238	8.5907e-10	3.0499e-09	NO
MMAR_0176	mmp_176	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0176	Background_Genome	-0.6739	8.9097e-10	3.1539e-09	NO
MMAR_0088	mmp_88	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0088	Background_Genome	0.3756	9.2118e-10	3.2512e-09	NO
MMAR_0952	mmp_952	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0952	Background_Genome	0.5220	1.1206e-09	3.9435e-09	NO
MMAR_1043	mmp_1043	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1043	Background_Genome	0.3832	1.2249e-09	4.2980e-09	NO
MMAR_1071	mmp_1071	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1071	Background_Genome	0.4462	1.2741e-09	4.4574e-09	NO
MMAR_0969	mmp_969	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0969	Background_Genome	-0.9819	1.5910e-09	5.5501e-09	YES
MMAR_1023	mmp_1023	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1023	Background_Genome	0.3194	1.6350e-09	5.6720e-09	NO
MMAR_1162	mmp_1162	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1162	Background_Genome	-0.4495	1.6354e-09	5.6720e-09	NO
MMAR_0445	mmp_445	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0445	Background_Genome	-0.3874	1.6733e-09	5.7866e-09	NO
MMAR_0420	mmp_420	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0420	Background_Genome	-0.6459	1.7427e-09	6.0094e-09	NO
MMAR_1189	mmp_1189	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1189	Background_Genome	0.4942	1.7721e-09	6.0930e-09	NO
MMAR_1121	clpP2	ATP-dependent Clp protease proteolytic subunit 2	Simulator_Divergent	0.4781	2.0253e-09	6.9438e-09	NO
MMAR_0133	mmp_133	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0133	Background_Genome	0.7104	2.1334e-09	7.2937e-09	NO
MMAR_0469	mmp_469	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0469	Background_Genome	-0.4751	2.1429e-09	7.3053e-09	NO
MMAR_0114	mmp_114	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0114	Background_Genome	0.3971	2.4064e-09	8.1804e-09	NO
MMAR_0557	mmp_557	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0557	Background_Genome	-0.7149	2.5088e-09	8.5045e-09	NO
MMAR_0464	mmp_464	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0464	Background_Genome	-0.5874	3.2098e-09	1.0850e-08	NO
MMAR_0907	mmp_907	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0907	Background_Genome	-0.4138	3.7089e-09	1.2502e-08	NO
MMAR_0914	mmp_914	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0914	Background_Genome	-0.4562	3.7352e-09	1.2555e-08	NO
MMAR_0614	mmp_614	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0614	Background_Genome	-0.5798	4.2195e-09	1.4115e-08	NO
MMAR_1128	mmp_1128	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1128	Background_Genome	0.7973	4.2226e-09	1.4115e-08	YES
MMAR_0187	mmp_187	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0187	Background_Genome	0.6219	4.8424e-09	1.6141e-08	NO
MMAR_1095	mmp_1095	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1095	Background_Genome	-0.5647	4.8894e-09	1.6253e-08	NO
MMAR_0756	mmp_756	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0756	Background_Genome	-0.5418	5.1613e-09	1.7109e-08	NO
MMAR_0324	mmp_324	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0324	Background_Genome	0.5527	5.9628e-09	1.9658e-08	NO
MMAR_0368	mmp_368	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0368	Background_Genome	-0.7737	5.9495e-09	1.9658e-08	YES
MMAR_0100	mmp_100	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0100	Background_Genome	0.7758	6.1664e-09	2.0273e-08	YES
