gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_RS01945	MMAR_RS01945	phosphotransferase	General	-4.9596	1.4965e-02	1.4616e-01	NO
MMAR_RS04225	MMAR_RS04225	universal stress protein	General	-4.3248	1.5134e-02	1.4616e-01	NO
MMAR_RS04850	MMAR_RS04850	glycoside hydrolase family 38 N-terminal domain-containing protein	General	1.9764	1.5051e-02	1.4616e-01	NO
MMAR_RS07320	MMAR_RS07320	NADH-quinone oxidoreductase subunit C	General	5.1712	1.5122e-02	1.4616e-01	NO
MMAR_RS10340	MMAR_RS10340	MFS transporter	General	-0.6962	1.5023e-02	1.4616e-01	NO
MMAR_RS12495	MMAR_RS12495	CTP synthase	General	1.2285	1.5103e-02	1.4616e-01	NO
MMAR_RS16085	MMAR_RS16085	lysophospholipid acyltransferase family protein	General	0.7429	1.5040e-02	1.4616e-01	NO
MMAR_RS03255	MMAR_RS03255	XdhC family protein	General	4.4533	1.5246e-02	1.4696e-01	NO
MMAR_RS26020	MMAR_RS26020	SpoIIE family protein phosphatase	General	5.1315	1.5328e-02	1.4746e-01	NO
MMAR_RS04175	hemB	porphobilinogen synthase	General	4.9763	1.5455e-02	1.4794e-01	NO
MMAR_RS05810	MMAR_RS05810	FHA domain-containing protein	General	1.2503	1.5467e-02	1.4794e-01	NO
MMAR_RS14425	MMAR_RS14425	PPE family protein	General	-2.5389	1.5457e-02	1.4794e-01	NO
MMAR_RS08700	MMAR_RS08700	class I SAM-dependent methyltransferase	General	-0.7624	1.5621e-02	1.4900e-01	NO
MMAR_RS13115	MMAR_RS13115	FAD-dependent oxidoreductase	General	2.2447	1.5638e-02	1.4900e-01	NO
MMAR_RS14525	katG	catalase/peroxidase HPI	General	0.8581	1.5866e-02	1.5035e-01	NO
MMAR_RS19815	MMAR_RS19815	aldehyde dehydrogenase	General	4.7091	1.5812e-02	1.5035e-01	NO
MMAR_RS23290	MMAR_RS23290	AurF N-oxygenase family protein	General	-1.2848	1.5871e-02	1.5035e-01	NO
MMAR_RS19800	MMAR_RS19800	type I polyketide synthase	General	0.8350	1.5922e-02	1.5055e-01	NO
MMAR_RS25060	MMAR_RS25060	serine hydrolase	General	4.3801	1.6099e-02	1.5193e-01	NO
MMAR_RS18695	MMAR_RS18695	vWA domain-containing protein	General	4.4538	1.6272e-02	1.5327e-01	NO
MMAR_RS13725	MMAR_RS13725	alpha-amylase family protein	General	-1.7267	1.6336e-02	1.5358e-01	NO
MMAR_RS12210	rpmI	50S ribosomal protein L35	General	0.8822	1.6369e-02	1.5361e-01	NO
MMAR_RS12295	argB	acetylglutamate kinase	General	5.1716	1.6524e-02	1.5409e-01	NO
MMAR_RS12950	MMAR_RS12950	hypothetical protein	General	4.3163	1.6563e-02	1.5409e-01	NO
MMAR_RS17790	MMAR_RS17790	PE family protein	General	4.8383	1.6573e-02	1.5409e-01	NO
MMAR_RS21565	MMAR_RS21565	CPBP family intramembrane glutamic endopeptidase	General	4.3163	1.6563e-02	1.5409e-01	NO
MMAR_RS27495	trxB	thioredoxin-disulfide reductase	General	-2.7136	1.6576e-02	1.5409e-01	NO
MMAR_RS17065	MMAR_RS17065	FAD-dependent oxidoreductase	General	-4.2751	1.6676e-02	1.5473e-01	NO
MMAR_RS26680	MMAR_RS26680	lipoprotein LpqH	General	1.4950	1.6992e-02	1.5737e-01	NO
MMAR_RS01120	MMAR_RS01120	PaaX family transcriptional regulator C-terminal domain-containing protein	General	-4.2188	1.7231e-02	1.5898e-01	NO
MMAR_RS03965	deoC	deoxyribose-phosphate aldolase	General	4.3802	1.7212e-02	1.5898e-01	NO
MMAR_RS12605	MMAR_RS12605	pseudouridine synthase	General	4.1227	1.7436e-02	1.6058e-01	NO
MMAR_RS11560	rffA	dTDP-4-amino-4,6-dideoxygalactose transaminase	General	4.1973	1.7488e-02	1.6076e-01	NO
MMAR_RS15940	MMAR_RS15940	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	General	1.1102	1.7624e-02	1.6171e-01	NO
MMAR_RS02650	MMAR_RS02650	PPE family protein	General	-5.5833	1.7680e-02	1.6186e-01	NO
MMAR_RS07540	MMAR_RS07540	FAD-binding oxidoreductase	General	1.6837	1.7705e-02	1.6186e-01	NO
MMAR_RS10100	MMAR_RS10100	DUF3000 domain-containing protein	General	1.9013	1.7857e-02	1.6295e-01	NO
MMAR_RS02400	MMAR_RS02400	PE family protein	General	0.9992	1.8102e-02	1.6397e-01	NO
MMAR_RS05480	MMAR_RS05480	type VII secretion target	General	4.1230	1.8060e-02	1.6397e-01	NO
MMAR_RS18555	MMAR_RS18555	sensor domain-containing protein	General	0.9992	1.8102e-02	1.6397e-01	NO
MMAR_RS24055	MMAR_RS24055	class I SAM-dependent methyltransferase	General	-2.2697	1.8009e-02	1.6397e-01	NO
MMAR_RS08890	MMAR_RS08890	serine/threonine-protein kinase	General	1.0026	1.8737e-02	1.6917e-01	NO
MMAR_RS25115	MMAR_RS25115	thiolase family protein	General	-4.5945	1.8744e-02	1.6917e-01	NO
MMAR_RS08940	rplS	50S ribosomal protein L19	General	1.0486	1.8895e-02	1.6991e-01	NO
MMAR_RS11905	MMAR_RS11905	lipase family protein	General	-1.0437	1.8882e-02	1.6991e-01	NO
MMAR_RS14910	MMAR_RS14910	fumarylacetoacetate hydrolase family protein	General	-2.0484	1.9179e-02	1.7216e-01	NO
MMAR_RS14630	MMAR_RS14630	cutinase family protein	General	-0.8890	1.9275e-02	1.7271e-01	NO
MMAR_RS11990	cphA	cyanophycin synthetase	General	1.3723	1.9314e-02	1.7275e-01	NO
MMAR_RS01730	MMAR_RS01730	nuclear transport factor 2 family protein	General	-2.7589	1.9478e-02	1.7390e-01	NO
MMAR_RS10870	MMAR_RS10870	hypothetical protein	General	3.7655	1.9616e-02	1.7430e-01	NO
MMAR_RS11020	MMAR_RS11020	MarR family winged helix-turn-helix transcriptional regulator	General	-4.5535	1.9647e-02	1.7430e-01	NO
MMAR_RS16195	MMAR_RS16195	iron-sulfur cluster assembly accessory protein	General	-0.8933	1.9592e-02	1.7430e-01	NO
MMAR_RS17755	MMAR_RS17755	nitroreductase/quinone reductase family protein	General	-6.8923	1.9663e-02	1.7430e-01	NO
MMAR_RS07305	nuoF	NADH-quinone oxidoreductase subunit NuoF	General	4.3218	1.9760e-02	1.7484e-01	NO
MMAR_RS04445	MMAR_RS04445	sulfotransferase	General	-5.8057	1.9883e-02	1.7519e-01	NO
MMAR_RS09945	MMAR_RS09945	YihY/virulence factor BrkB family protein	General	-2.3665	1.9870e-02	1.7519e-01	NO
MMAR_RS13040	MMAR_RS13040	FHA domain-containing protein	General	1.3783	1.9905e-02	1.7519e-01	NO
MMAR_RS21020	MMAR_RS21020	NAD(P)-dependent malic enzyme	General	-1.2755	2.0008e-02	1.7579e-01	NO
MMAR_RS08865	MMAR_RS08865	[protein-PII	General	0.9819	2.0111e-02	1.7638e-01	NO
MMAR_RS03515	MMAR_RS03515	serine/threonine-protein kinase PknG	General	0.9076	2.0397e-02	1.7807e-01	NO
MMAR_RS22915	MMAR_RS22915	ATP-dependent DNA ligase	General	-4.4347	2.0343e-02	1.7807e-01	NO
MMAR_RS23895	MMAR_RS23895	MDR family MFS transporter	General	-2.0968	2.0412e-02	1.7807e-01	NO
MMAR_RS03890	MMAR_RS03890	PPE family protein	General	1.4559	2.0640e-02	1.7944e-01	NO
MMAR_RS28310	MMAR_RS28310	prolipoprotein diacylglyceryl transferase	General	1.7587	2.0630e-02	1.7944e-01	NO
MMAR_RS03575	MMAR_RS03575	M28 family metallopeptidase	General	1.8692	2.0695e-02	1.7959e-01	NO
MMAR_RS09930	sigB	sigma-70 family RNA polymerase sigma factor SigB	General	-0.7957	2.0768e-02	1.7991e-01	NO
MMAR_RS06415	MMAR_RS06415	PecA family PE domain-processing aspartic protease	General	-4.0828	2.1016e-02	1.8175e-01	NO
MMAR_RS08090	MMAR_RS08090	SDR family oxidoreductase	General	-4.2212	2.1070e-02	1.8190e-01	NO
MMAR_RS13775	MMAR_RS13775	type I glutamate--ammonia ligase	General	-1.0290	2.1445e-02	1.8481e-01	NO
MMAR_RS24655	MMAR_RS24655	PPE family protein	General	-2.0051	2.1960e-02	1.8893e-01	NO
MMAR_RS12445	MMAR_RS12445	TfuA-like protein	General	1.9230	2.2089e-02	1.8971e-01	NO
MMAR_RS18220	MMAR_RS18220	phospholipase C	General	1.9483	2.2129e-02	1.8972e-01	NO
MMAR_RS21570	MMAR_RS21570	NAD(P)H-binding protein	General	4.5738	2.2244e-02	1.9005e-01	NO
MMAR_RS26080	nrfD	NrfD/PsrC family molybdoenzyme membrane anchor subunit	General	4.0502	2.2207e-02	1.9005e-01	NO
MMAR_RS01545	MMAR_RS01545	hypothetical protein	General	-0.9948	2.2339e-02	1.9053e-01	NO
MMAR_RS09585	MMAR_RS09585	aromatic ring-hydroxylating dioxygenase subunit alpha	General	-4.2223	2.2417e-02	1.9055e-01	NO
MMAR_RS18660	MMAR_RS18660	MMPL/RND family transporter	General	-1.6242	2.2385e-02	1.9055e-01	NO
MMAR_RS08545	MMAR_RS08545	IclR family transcriptional regulator	General	-4.4796	2.2494e-02	1.9087e-01	NO
MMAR_RS14175	MMAR_RS14175	alpha-L-fucosidase	General	0.7498	2.2534e-02	1.9089e-01	NO
MMAR_RS11340	trxA	thioredoxin	General	-2.0300	2.2582e-02	1.9097e-01	NO
MMAR_RS04240	MMAR_RS04240	amino acid permease	General	1.3783	2.2790e-02	1.9239e-01	NO
MMAR_RS17745	MMAR_RS17745	TetR/AcrR family transcriptional regulator	General	-5.5234	2.2876e-02	1.9280e-01	NO
MMAR_RS04755	rpmG	50S ribosomal protein L33	General	4.7663	2.2961e-02	1.9318e-01	NO
MMAR_RS22795	sucD	succinate--CoA ligase subunit alpha	General	5.8130	2.3143e-02	1.9438e-01	NO
MMAR_RS04725	MMAR_RS04725	crotonase/enoyl-CoA hydratase family protein	General	0.6638	2.3372e-02	1.9556e-01	NO
MMAR_RS09105	MMAR_RS09105	M50 family metallopeptidase	General	1.5744	2.3401e-02	1.9556e-01	NO
MMAR_RS22460	MMAR_RS22460	class I SAM-dependent methyltransferase	General	-4.8505	2.3371e-02	1.9556e-01	NO
MMAR_RS18605	rpsT	30S ribosomal protein S20	General	1.2859	2.3517e-02	1.9620e-01	NO
MMAR_RS00110	MMAR_RS00110	FtsW/RodA/SpoVE family cell cycle protein	General	0.8659	2.3731e-02	1.9732e-01	NO
MMAR_RS27135	MMAR_RS27135	flavin-containing monooxygenase	General	-0.6254	2.3701e-02	1.9732e-01	NO
MMAR_RS24120	fni	type 2 isopentenyl-diphosphate Delta-isomerase	General	0.8117	2.3811e-02	1.9765e-01	NO
MMAR_RS15950	MMAR_RS15950	peptidoglycan D,D-transpeptidase FtsI family protein	General	0.9425	2.3919e-02	1.9822e-01	NO
MMAR_RS00335	MMAR_RS00335	GntR family transcriptional regulator	General	4.9765	2.4120e-02	1.9904e-01	NO
MMAR_RS01125	MMAR_RS01125	aromatic ring-hydroxylating oxygenase subunit alpha	General	-1.3665	2.4139e-02	1.9904e-01	NO
MMAR_RS16400	glnA	type I glutamate--ammonia ligase	General	1.0292	2.4081e-02	1.9904e-01	NO
MMAR_RS11625	MMAR_RS11625	glycosyltransferase family 2 protein	General	4.3246	2.4252e-02	1.9932e-01	NO
MMAR_RS17740	MMAR_RS17740	LLM class F420-dependent oxidoreductase	General	-2.0316	2.4222e-02	1.9932e-01	NO
MMAR_RS09520	rpsO	30S ribosomal protein S15	General	1.2638	2.4377e-02	2.0001e-01	NO
MMAR_RS01650	MMAR_RS01650	flavin reductase family protein	General	-1.2687	2.4531e-02	2.0061e-01	NO
MMAR_RS23905	lpqS	putative copper homeostasis (lipo)protein LpqS	General	-1.5047	2.4494e-02	2.0061e-01	NO
MMAR_RS18580	MMAR_RS18580	PE family protein	General	4.0517	2.4652e-02	2.0127e-01	NO
MMAR_RS01250	MMAR_RS01250	MMPL/RND family transporter	General	1.9055	2.4697e-02	2.0131e-01	NO
MMAR_RS20470	MMAR_RS20470	F0F1 ATP synthase subunit B	General	0.6919	2.4809e-02	2.0189e-01	NO
MMAR_RS00545	MMAR_RS00545	TetR/AcrR family transcriptional regulator	General	3.7946	2.5096e-02	2.0290e-01	NO
MMAR_RS01255	MMAR_RS01255	isonitrile lipopeptide synthase MmaA	General	3.7946	2.5096e-02	2.0290e-01	NO
MMAR_RS06640	MMAR_RS06640	GNAT family N-acetyltransferase	General	3.7946	2.5096e-02	2.0290e-01	NO
MMAR_RS13235	MMAR_RS13235	TetR/AcrR family transcriptional regulator	General	3.7946	2.5096e-02	2.0290e-01	NO
MMAR_RS25245	MMAR_RS25245	steroid 3-ketoacyl-CoA thiolase	General	-4.8811	2.5290e-02	2.0413e-01	NO
MMAR_RS08370	MMAR_RS08370	uroporphyrinogen decarboxylase/cobalamine-independent methonine synthase family protein	General	4.0520	2.5385e-02	2.0457e-01	NO
MMAR_RS08550	leuC	3-isopropylmalate dehydratase large subunit	General	-2.5368	2.5483e-02	2.0484e-01	NO
MMAR_RS16100	MMAR_RS16100	SRPBCC family protein	General	0.7504	2.5502e-02	2.0484e-01	NO
MMAR_RS20930	MMAR_RS20930	LLM class flavin-dependent oxidoreductase	General	-1.8477	2.5684e-02	2.0597e-01	NO
MMAR_RS02580	MMAR_RS02580	5-oxoprolinase subunit B family protein	General	3.5721	2.5794e-02	2.0618e-01	NO
MMAR_RS08500	MMAR_RS08500	fumarylacetoacetate hydrolase family protein	General	3.5721	2.5794e-02	2.0618e-01	NO
MMAR_RS25970	MMAR_RS25970	cytochrome P450	General	3.5723	2.6366e-02	2.1042e-01	NO
MMAR_RS06170	usfY	protein UsfY	General	1.4626	2.6427e-02	2.1056e-01	NO
MMAR_RS09890	MMAR_RS09890	peroxynitrite isomerase	General	-1.0184	2.6485e-02	2.1069e-01	NO
MMAR_RS13345	MMAR_RS13345	ESX secretion-associated protein EspG	General	0.8755	2.6586e-02	2.1115e-01	NO
MMAR_RS21705	MMAR_RS21705	TetR/AcrR family transcriptional regulator	General	1.7875	2.6816e-02	2.1264e-01	NO
MMAR_RS15995	idsA2	bifunctional (2E,6E)-farnesyl/geranyl diphosphate synthase	General	-4.8016	2.7008e-02	2.1317e-01	NO
MMAR_RS17555	htpG	molecular chaperone HtpG	General	0.8272	2.7012e-02	2.1317e-01	NO
MMAR_RS21510	MMAR_RS21510	DUF1697 domain-containing protein	General	-4.0863	2.6973e-02	2.1317e-01	NO
MMAR_RS02845	MMAR_RS02845	sedoheptulose 7-phosphate cyclase	General	-3.3295	2.7212e-02	2.1442e-01	NO
MMAR_RS06605	MMAR_RS06605	sigma-70 family RNA polymerase sigma factor	General	-2.5271	2.7265e-02	2.1449e-01	NO
MMAR_RS01955	MMAR_RS01955	hypothetical protein	General	-5.4900	2.7358e-02	2.1488e-01	NO
MMAR_RS00590	MMAR_RS00590	nitroreductase family protein	General	-0.9530	2.7482e-02	2.1518e-01	NO
MMAR_RS00905	MMAR_RS00905	MlaD family protein	General	-4.4040	2.7460e-02	2.1518e-01	NO
MMAR_RS02995	MMAR_RS02995	pyridoxal phosphate-dependent aminotransferase	General	0.7265	2.7557e-02	2.1543e-01	NO
MMAR_RS26200	MMAR_RS26200	aspartate-semialdehyde dehydrogenase	General	1.1911	2.7931e-02	2.1801e-01	NO
MMAR_RS24575	purS	phosphoribosylformylglycinamidine synthase subunit PurS	General	0.9419	2.8056e-02	2.1863e-01	NO
MMAR_RS27405	espB	type VII secretion system ESX-1 target EspB	General	0.5673	2.8188e-02	2.1932e-01	NO
MMAR_RS07510	MMAR_RS07510	WS/DGAT/MGAT family O-acyltransferase	General	1.6669	2.8338e-02	2.1980e-01	NO
MMAR_RS24645	adh	aldehyde dehydrogenase	General	4.5331	2.8313e-02	2.1980e-01	NO
MMAR_RS03180	MMAR_RS03180	aldose 1-epimerase	General	-4.7551	2.8421e-02	2.1981e-01	NO
MMAR_RS07395	MMAR_RS07395	homogentisate 1,2-dioxygenase	General	-5.4594	2.8428e-02	2.1981e-01	NO
MMAR_RS18815	MMAR_RS18815	LysM peptidoglycan-binding domain-containing protein	General	1.2010	2.8526e-02	2.2022e-01	NO
MMAR_RS14635	MMAR_RS14635	YcaO-like family protein	General	-1.7963	2.8810e-02	2.2207e-01	NO
MMAR_RS08720	MMAR_RS08720	chorismate--pyruvate lyase family protein	General	4.1633	2.9005e-02	2.2323e-01	NO
MMAR_RS07800	MMAR_RS07800	amidohydrolase	General	-3.8923	2.9140e-02	2.2354e-01	NO
MMAR_RS25005	MMAR_RS25005	MCE family protein	General	4.1869	2.9181e-02	2.2354e-01	NO
MMAR_RS25240	MMAR_RS25240	cytochrome P450	General	-2.7189	2.9098e-02	2.2354e-01	NO
MMAR_RS15980	MMAR_RS15980	GNAT family N-acetyltransferase	General	-4.1053	2.9386e-02	2.2477e-01	NO
MMAR_RS18590	MMAR_RS18590	transglutaminase family protein	General	1.3926	2.9585e-02	2.2594e-01	NO
MMAR_RS13205	MMAR_RS13205	PE family protein	General	4.5734	2.9695e-02	2.2643e-01	NO
MMAR_RS15375	pafA	Pup--protein ligase	General	0.9419	2.9953e-02	2.2805e-01	NO
MMAR_RS12475	MMAR_RS12475	NAD kinase	General	3.9340	3.0574e-02	2.3242e-01	NO
MMAR_RS01710	msrA	peptide-methionine (S)-S-oxide reductase MsrA	General	-1.1794	3.0656e-02	2.3268e-01	NO
MMAR_RS03855	MMAR_RS03855	DUF779 domain-containing protein	General	4.3828	3.1177e-02	2.3628e-01	NO
MMAR_RS05235	MMAR_RS05235	class I SAM-dependent methyltransferase	General	-1.2197	3.2080e-02	2.4275e-01	NO
MMAR_RS03970	MMAR_RS03970	LmeA family phospholipid-binding protein	General	0.5532	3.2294e-02	2.4400e-01	NO
MMAR_RS15225	sigC	RNA polymerase sigma factor SigC	General	1.3233	3.2619e-02	2.4592e-01	NO
MMAR_RS21275	MMAR_RS21275	Zn-ribbon domain-containing OB-fold protein	General	-4.2306	3.2648e-02	2.4592e-01	NO
MMAR_RS12055	MMAR_RS12055	cutinase family protein	General	1.6312	3.2775e-02	2.4651e-01	NO
MMAR_RS01745	MMAR_RS01745	pirin family protein	General	-5.6210	3.2951e-02	2.4708e-01	NO
MMAR_RS11055	MMAR_RS11055	LppX_LprAFG lipoprotein	General	1.1670	3.2949e-02	2.4708e-01	NO
MMAR_RS05865	MMAR_RS05865	bifunctional o-acetylhomoserine/o-acetylserine sulfhydrylase	General	0.7984	3.3059e-02	2.4752e-01	NO
MMAR_RS02510	MMAR_RS02510	succinate dehydrogenase/fumarate reductase iron-sulfur subunit	General	1.4734	3.3391e-02	2.4776e-01	NO
MMAR_RS03745	groL	chaperonin GroEL	General	-1.0290	3.3326e-02	2.4776e-01	NO
MMAR_RS08555	leuD	3-isopropylmalate dehydratase small subunit	General	-5.6706	3.3367e-02	2.4776e-01	NO
MMAR_RS09200	MMAR_RS09200	HypC/HybG/HupF family hydrogenase formation chaperone	General	4.4546	3.3183e-02	2.4776e-01	NO
MMAR_RS13510	MMAR_RS13510	haloalkane dehalogenase	General	1.3306	3.3264e-02	2.4776e-01	NO
MMAR_RS16140	ctaE	aa3-type cytochrome oxidase subunit III	General	0.8687	3.3387e-02	2.4776e-01	NO
MMAR_RS02515	MMAR_RS02515	fumarate reductase/succinate dehydrogenase flavoprotein subunit	General	1.3342	3.3695e-02	2.4786e-01	NO
MMAR_RS28435	MMAR_RS28435	GNAT family N-acetyltransferase	General	1.4908	3.3639e-02	2.4786e-01	NO
MMAR_RS18235	MMAR_RS18235	WXG100 family type VII secretion target	General	1.9591	3.3587e-02	2.4786e-01	NO
MMAR_RS18250	MMAR_RS18250	WXG100 family type VII secretion target	General	1.9591	3.3587e-02	2.4786e-01	NO
MMAR_RS18600	MMAR_RS18600	circularly permuted type 2 ATP-grasp protein	General	1.1850	3.3703e-02	2.4786e-01	NO
MMAR_RS27225	MMAR_RS27225	EspA/EspE family type VII secretion system effector	General	-1.5039	3.3656e-02	2.4786e-01	NO
MMAR_RS24795	phoP	two-component system response regulator PhoP	General	-1.1973	3.3815e-02	2.4831e-01	NO
MMAR_RS08725	MMAR_RS08725	p-hydroxybenzoic acid--AMP ligase FadD22	General	4.3692	3.4023e-02	2.4923e-01	NO
MMAR_RS11565	MMAR_RS11565	acetyltransferase	General	3.7197	3.4040e-02	2.4923e-01	NO
MMAR_RS20700	MMAR_RS20700	beta-class carbonic anhydrase	General	1.6092	3.4110e-02	2.4937e-01	NO
MMAR_RS10710	MMAR_RS10710	Rv2576c family protein	General	-4.7156	3.4267e-02	2.5015e-01	NO
MMAR_RS01960	MMAR_RS01960	hypothetical protein	General	-5.6116	3.4435e-02	2.5100e-01	NO
MMAR_RS00725	MMAR_RS00725	AAA family ATPase	General	4.3167	3.4637e-02	2.5155e-01	NO
MMAR_RS01415	MMAR_RS01415	oxygenase MpaB family protein	General	-5.9032	3.4649e-02	2.5155e-01	NO
MMAR_RS09255	MMAR_RS09255	nickel-dependent hydrogenase large subunit	General	1.7668	3.4661e-02	2.5155e-01	NO
MMAR_RS13550	gndA	NADP-dependent phosphogluconate dehydrogenase	General	1.4430	3.4803e-02	2.5208e-01	NO
MMAR_RS13695	MMAR_RS13695	NAD(P)H-binding protein	General	-0.7619	3.4887e-02	2.5208e-01	NO
MMAR_RS15525	MMAR_RS15525	3'(2'),5'-bisphosphate nucleotidase CysQ	General	3.7236	3.4871e-02	2.5208e-01	NO
MMAR_RS08165	ctaD	aa3-type cytochrome oxidase subunit I	General	0.4748	3.5063e-02	2.5283e-01	NO
MMAR_RS17155	MMAR_RS17155	TetR/AcrR family transcriptional regulator	General	-1.5039	3.5093e-02	2.5283e-01	NO
MMAR_RS16080	MMAR_RS16080	glycosyltransferase 87 family protein	General	1.2690	3.5291e-02	2.5363e-01	NO
MMAR_RS23945	MMAR_RS23945	bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase	General	-4.1081	3.5306e-02	2.5363e-01	NO
MMAR_RS14580	MMAR_RS14580	class I SAM-dependent methyltransferase	General	-4.3425	3.5589e-02	2.5419e-01	NO
MMAR_RS18480	MMAR_RS18480	sodium-dependent bicarbonate transport family permease	General	3.6382	3.5544e-02	2.5419e-01	NO
MMAR_RS21115	sigE	RNA polymerase sigma factor SigE	General	-1.4841	3.5539e-02	2.5419e-01	NO
MMAR_RS21650	MMAR_RS21650	SDR family oxidoreductase	General	-4.2151	3.5552e-02	2.5419e-01	NO
MMAR_RS07625	MMAR_RS07625	PadR family transcriptional regulator	General	-3.7573	3.5748e-02	2.5445e-01	NO
MMAR_RS17735	MMAR_RS17735	aspartate aminotransferase family protein	General	-1.1410	3.5779e-02	2.5445e-01	NO
MMAR_RS24965	MMAR_RS24965	Rv3488 family transcriptional regulator	General	-3.7573	3.5748e-02	2.5445e-01	NO
MMAR_RS02070	MMAR_RS02070	Rv1363c family protein	General	4.4563	3.6097e-02	2.5495e-01	NO
MMAR_RS06220	MMAR_RS06220	acyl-CoA carboxylase subunit beta	General	1.0524	3.6320e-02	2.5495e-01	NO
MMAR_RS10785	MMAR_RS10785	integrase	General	1.3855	3.6414e-02	2.5495e-01	NO
MMAR_RS12325	MMAR_RS12325	type III polyketide synthase	General	-0.8959	3.6244e-02	2.5495e-01	NO
MMAR_RS12895	MMAR_RS12895	potassium/proton antiporter	General	-4.2693	3.6321e-02	2.5495e-01	NO
MMAR_RS13900	MMAR_RS13900	flavin-containing monooxygenase	General	-0.9445	3.6382e-02	2.5495e-01	NO
MMAR_RS15185	MMAR_RS15185	AAA family ATPase	General	3.4365	3.6316e-02	2.5495e-01	NO
MMAR_RS15445	MMAR_RS15445	non-ribosomal peptide synthetase	General	-1.4389	3.6334e-02	2.5495e-01	NO
MMAR_RS17485	MMAR_RS17485	helix-turn-helix domain-containing protein	General	-3.8958	3.6404e-02	2.5495e-01	NO
MMAR_RS25585	lsr2	histone-like nucleoid-structuring protein Lsr2	General	-0.6804	3.6079e-02	2.5495e-01	NO
MMAR_RS25990	MMAR_RS25990	DUF6328 family protein	General	3.9085	3.6128e-02	2.5495e-01	NO
MMAR_RS22090	MMAR_RS22090	DUF427 domain-containing protein	General	-0.9089	3.6492e-02	2.5514e-01	NO
MMAR_RS12600	scpB	SMC-Scp complex subunit ScpB	General	4.1896	3.6618e-02	2.5530e-01	NO
MMAR_RS15900	ftsZ	cell division protein FtsZ	General	2.0926	3.6589e-02	2.5530e-01	NO
MMAR_RS25725	MMAR_RS25725	inorganic diphosphatase	General	4.9883	3.6853e-02	2.5657e-01	NO
MMAR_RS23255	MMAR_RS23255	citrate synthase	General	1.1553	3.7164e-02	2.5838e-01	NO
MMAR_RS00745	MMAR_RS00745	TetR/AcrR family transcriptional regulator	General	-3.4624	3.7337e-02	2.5909e-01	NO
MMAR_RS02490	MMAR_RS02490	acyl-CoA dehydrogenase	General	-1.1640	3.7371e-02	2.5909e-01	NO
MMAR_RS02660	eccA3	type VII secretion system ESX-3 AAA family ATPase EccA3	General	-2.4061	3.7734e-02	2.6000e-01	NO
MMAR_RS03850	exaC	acetaldehyde dehydrogenase ExaC	General	1.4229	3.7736e-02	2.6000e-01	NO
MMAR_RS23210	MMAR_RS23210	TetR/AcrR family transcriptional regulator	General	-5.8420	3.7816e-02	2.6000e-01	NO
MMAR_RS24880	MMAR_RS24880	hypothetical protein	General	-6.2557	3.7629e-02	2.6000e-01	NO
MMAR_RS26310	MMAR_RS26310	lipid uptake coordinator LucA	General	0.7314	3.7728e-02	2.6000e-01	NO
MMAR_RS26925	MMAR_RS26925	acyl-CoA carboxylase subunit beta	General	1.8425	3.7768e-02	2.6000e-01	NO
MMAR_RS09745	MMAR_RS09745	putative quinol monooxygenase	General	3.4369	3.8151e-02	2.6157e-01	NO
MMAR_RS16695	MMAR_RS16695	serine hydrolase domain-containing protein	General	3.4369	3.8151e-02	2.6157e-01	NO
MMAR_RS12865	MMAR_RS12865	SpoIIAA family protein	General	1.2729	3.8474e-02	2.6343e-01	NO
MMAR_RS10945	carA	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	General	4.4382	3.8611e-02	2.6400e-01	NO
MMAR_RS13470	MMAR_RS13470	DUF881 domain-containing protein	General	3.9091	3.8701e-02	2.6425e-01	NO
MMAR_RS00235	MMAR_RS00235	helix-turn-helix domain-containing protein	General	-3.9711	3.8823e-02	2.6472e-01	NO
MMAR_RS27180	MMAR_RS27180	glutamate synthase subunit beta	General	0.8620	3.9076e-02	2.6608e-01	NO
MMAR_RS02240	MMAR_RS02240	enoyl-CoA hydratase/isomerase family protein	General	4.1714	3.9145e-02	2.6619e-01	NO
MMAR_RS09985	MMAR_RS09985	DUF4193 domain-containing protein	General	-1.7205	3.9215e-02	2.6630e-01	NO
MMAR_RS06060	MMAR_RS06060	NAD(P)H-quinone dehydrogenase	General	1.5129	3.9273e-02	2.6633e-01	NO
MMAR_RS04680	MMAR_RS04680	lysylphosphatidylglycerol synthase transmembrane domain-containing protein	General	-1.2708	3.9402e-02	2.6647e-01	NO
MMAR_RS09865	MMAR_RS09865	TerC/Alx family metal homeostasis membrane protein	General	-4.4146	3.9359e-02	2.6647e-01	NO
MMAR_RS27400	MMAR_RS27400	YbaB/EbfC family nucleoid-associated protein	General	1.2096	3.9495e-02	2.6674e-01	NO
MMAR_RS05640	MMAR_RS05640	TauD/TfdA dioxygenase family protein	General	-2.6662	3.9755e-02	2.6704e-01	NO
MMAR_RS09190	MMAR_RS09190	DUF6390 family protein	General	4.3190	3.9725e-02	2.6704e-01	NO
MMAR_RS14320	MMAR_RS14320	aldehyde dehydrogenase family protein	General	4.3190	3.9725e-02	2.6704e-01	NO
